id,trial,inventory,first,second,success,results 
42,35,15,200,144,0,-1
42,36,15,223,453,0,-1
42,37,15,223,0,0,-1
42,38,16,424,160,1,[174]
42,39,16,174,1,0,-1
42,40,16,174,144,0,-1
42,41,16,174,223,0,-1
42,42,16,453,174,0,-1
42,43,16,174,160,0,-1
42,44,16,3,174,0,-1
42,45,16,424,506,0,-1
42,46,16,223,314,0,-1
42,47,16,453,506,0,-1
42,48,16,174,0,0,-1
42,49,16,2,174,0,-1
42,50,16,104,174,0,-1
42,51,16,200,174,0,-1
42,52,16,174,266,0,-1
43,0,5,2,2,1,[369]
43,1,6,2,1,1,[266]
43,2,7,369,266,1,[213]
43,3,7,1,213,0,-1
43,4,8,0,3,1,[376]
43,5,8,1,376,0,-1
43,6,8,2,213,0,-1
43,7,8,266,1,0,-1
43,8,9,3,2,1,[144]
43,9,9,376,0,0,-1
43,10,10,144,1,1,[223]
43,11,10,0,369,0,-1
43,12,10,223,144,0,-1
43,13,11,0,0,1,[409]
43,14,12,409,1,1,[396]
43,15,12,409,376,0,-1
43,16,12,2,396,0,-1
43,17,12,223,396,0,-1
43,18,12,266,409,0,-1
43,19,12,369,409,0,-1
43,20,13,376,376,1,[179]
44,0,5,1,0,1,[453]
44,1,6,2,3,1,[144]
44,2,6,453,144,0,-1
44,3,6,0,453,0,-1
44,4,6,144,2,0,-1
44,5,7,2,1,1,[266]
44,6,8,0,3,1,[376]
44,7,9,2,0,1,[314]
44,8,9,144,266,0,-1
44,9,9,1,1,0,-1
44,10,9,1,266,0,-1
44,11,9,376,3,0,-1
44,12,9,1,376,0,-1
44,13,9,376,266,0,-1
44,14,10,2,376,1,[364]
44,15,10,266,364,0,-1
44,16,11,0,364,1,[8]
44,17,12,364,2,1,[214]
44,18,13,364,1,1,[484]
44,19,13,364,3,0,-1
44,20,14,364,214,1,[198]
44,21,14,484,1,0,-1
44,22,14,484,2,0,-1
44,23,14,484,198,0,-1
44,24,14,8,1,0,-1
44,25,14,484,8,0,-1
44,26,14,484,0,0,-1
44,27,14,314,453,0,-1
44,28,15,144,1,1,[223]
44,29,16,314,1,1,[62]
44,30,17,1,223,1,[160]
44,31,17,62,1,0,-1
44,32,17,1,160,0,-1
44,33,18,1,3,1,[156]
44,34,18,156,1,0,-1
44,35,19,156,160,1,[25]
44,36,19,156,25,0,-1
44,37,19,0,156,1,[453]
44,38,19,266,160,0,-1
44,39,19,1,25,0,-1
44,40,19,25,266,0,-1
44,41,19,25,8,0,-1
44,42,19,62,25,0,-1
44,43,19,156,364,0,-1
44,44,19,25,3,0,-1
44,45,19,156,156,0,-1
44,46,20,266,3,1,[458]
44,47,21,458,1,1,[294]
44,48,21,1,294,0,-1
44,49,21,25,294,0,-1
44,50,21,2,294,0,-1
44,51,22,458,294,1,[52]
44,52,22,25,52,0,-1
44,53,22,364,8,0,-1
44,54,22,156,198,0,-1
44,55,22,214,198,0,-1
44,56,22,453,52,0,-1
44,57,23,294,52,1,[473]
44,58,23,1,473,0,-1
44,59,23,266,473,0,-1
44,60,23,0,473,0,-1
44,61,24,458,473,1,[159]
44,62,24,473,159,0,-1
44,63,24,2,473,0,-1
44,64,24,160,473,0,-1
44,65,24,214,160,0,-1
44,66,25,2,266,1,[506]
44,67,25,506,1,0,-1
44,68,25,25,506,0,-1
44,69,25,52,506,0,-1
44,70,25,473,506,0,-1
44,71,25,156,159,0,-1
44,72,25,294,473,0,-1
44,73,25,364,506,0,-1
44,74,25,160,62,0,-1
44,75,25,506,144,0,-1
44,76,26,156,506,1,[22]
45,0,5,2,1,1,[266]
45,1,6,266,0,1,[325]
45,2,7,3,2,1,[144]
45,3,8,0,3,1,[376]
45,4,9,376,2,1,[364]
45,5,10,364,1,1,[484]
45,6,11,364,0,1,[8]
45,7,11,144,0,0,-1
45,8,11,266,8,0,-1
45,9,11,3,8,0,-1
45,10,11,325,3,0,-1
45,11,11,325,8,0,-1
45,12,11,144,484,0,-1
45,13,12,2,0,1,[314]
45,14,12,314,3,0,-1
45,15,13,1,314,1,[62]
45,16,13,62,0,0,-1
45,17,13,144,3,0,-1
45,18,13,266,314,0,-1
45,19,13,484,376,0,-1
45,20,13,3,364,0,-1
45,21,13,62,2,0,-1
45,22,14,3,1,1,[156]
45,23,14,156,364,0,-1
45,24,15,156,0,1,[453]
45,25,15,453,484,0,-1
45,26,15,8,156,0,-1
45,27,15,453,266,0,-1
45,28,15,62,453,0,-1
45,29,16,2,156,1,[147]
45,30,16,147,1,0,-1
45,31,16,156,147,0,-1
45,32,16,364,8,0,-1
45,33,17,3,156,1,[525]
45,34,17,525,376,0,-1
45,35,17,8,525,0,-1
45,36,17,144,525,0,-1
45,37,17,0,1,1,[453]
45,38,17,8,62,0,-1
45,39,17,62,144,0,-1
45,40,17,144,147,0,-1
45,41,17,156,266,0,-1
45,42,17,314,325,0,-1
45,43,17,364,376,0,-1
45,44,17,453,525,0,-1
45,45,17,156,484,0,-1
45,46,18,62,62,1,[509]
45,47,18,156,156,0,-1
45,48,18,147,147,0,-1
45,49,18,8,8,0,-1
45,50,19,509,509,1,[243]
45,51,20,243,243,1,[505]
45,52,21,505,505,1,[101]
45,53,21,101,101,0,-1
45,54,21,325,325,0,-1
45,55,21,156,243,0,-1
45,56,21,505,509,0,-1
45,57,21,101,509,0,-1
45,58,21,243,509,0,-1
45,59,21,144,144,0,-1
45,60,21,1,1,0,-1
45,61,21,1,156,0,-1
45,62,21,8,0,0,-1
45,63,21,364,525,0,-1
45,64,21,484,525,0,-1
45,65,21,525,509,0,-1
45,66,21,156,509,0,-1
45,67,21,147,509,0,-1
45,68,21,101,156,0,-1
45,69,21,243,101,0,-1
45,70,21,505,101,0,-1
45,71,21,505,243,0,-1
45,72,21,325,266,0,-1
45,73,21,266,266,0,-1
45,74,21,525,0,0,-1
45,75,22,2,2,1,[369]
45,76,22,156,369,0,-1
45,77,22,243,369,0,-1
45,78,22,101,369,0,-1
45,79,22,369,505,0,-1
45,80,22,369,509,0,-1
45,81,22,3,3,1,[369]
45,82,23,0,0,1,[409]
45,83,24,0,409,1,[326]
45,84,24,0,326,0,-1
45,85,24,409,409,1,[326]
45,86,24,326,326,0,-1
45,87,24,409,62,0,-1
45,88,24,409,8,0,-1
45,89,24,144,409,0,-1
45,90,24,326,314,0,-1
45,91,24,62,326,0,-1
46,0,5,0,1,1,[453]
46,1,6,453,3,1,[104]
46,2,6,453,453,0,-1
46,3,6,104,453,0,-1
46,4,7,2,0,1,[314]
46,5,7,104,314,0,-1
46,6,8,1,2,1,[266]
46,7,9,266,0,1,[325]
46,8,9,453,266,0,-1
46,9,10,104,3,1,[424]
46,10,11,1,424,1,[462]
46,11,12,314,462,1,[62]
46,12,12,62,462,0,-1
46,13,12,62,424,0,-1
46,14,12,0,462,0,-1
46,15,13,0,0,1,[409]
46,16,13,1,1,0,-1
46,17,14,424,409,1,[238]
46,18,14,238,409,0,-1
46,19,14,238,104,0,-1
46,20,14,462,238,0,-1
46,21,14,238,1,0,-1
46,22,15,62,62,1,[509]
46,23,15,104,104,0,-1
46,24,15,266,325,0,-1
46,25,16,509,509,1,[243]
46,26,17,243,243,1,[505]
46,27,18,505,505,1,[101]
46,28,18,101,101,0,-1
46,29,19,409,409,1,[326]
46,30,19,326,326,0,-1
46,31,19,326,409,0,-1
46,32,20,3,3,1,[369]
46,33,20,369,369,0,-1
46,34,21,3,369,1,[24]
46,35,21,24,24,0,-1
46,36,21,3,24,0,-1
46,37,21,24,238,0,-1
46,38,21,505,509,0,-1
46,39,21,509,238,0,-1
46,40,21,325,509,0,-1
46,41,21,2,2,1,[369]
46,42,21,24,2,0,-1
46,43,21,62,24,0,-1
46,44,21,104,101,0,-1
46,45,21,462,462,0,-1
46,46,21,101,462,0,-1
46,47,21,424,424,0,-1
47,0,5,0,1,1,[453]
47,1,6,3,2,1,[144]
47,2,6,453,144,0,-1
47,3,7,3,1,1,[156]
47,4,7,156,1,0,-1
47,5,8,0,2,1,[314]
47,6,9,156,3,1,[525]
47,7,10,2,156,1,[147]
47,8,11,1,2,1,[266]
47,9,11,525,453,0,-1
47,10,11,0,525,0,-1
47,11,11,147,0,0,-1
47,12,12,156,525,1,[246]
47,13,12,147,147,0,-1
47,14,13,266,3,1,[458]
47,15,13,266,147,0,-1
47,16,13,458,266,0,-1
47,17,13,525,3,0,-1
47,18,13,525,525,0,-1
47,19,13,525,1,0,-1
47,20,13,453,0,0,-1
47,21,13,147,246,0,-1
47,22,13,3,246,0,-1
47,23,13,3,144,0,-1
47,24,14,453,2,1,[200]
47,25,14,200,0,0,-1
47,26,14,200,1,0,-1
47,27,14,525,2,0,-1
47,28,14,266,200,0,-1
47,29,14,458,200,0,-1
47,30,14,246,200,0,-1
47,31,14,3,200,0,-1
47,32,14,156,246,0,-1
47,33,14,0,314,0,-1
47,34,15,0,266,1,[325]
47,35,15,147,156,0,-1
47,36,15,2,246,0,-1
47,37,15,266,325,0,-1
47,38,16,0,3,1,[376]
47,39,16,376,1,0,-1
47,40,16,376,200,0,-1
47,41,16,246,0,0,-1
47,42,16,147,1,0,-1
47,43,16,458,325,0,-1
47,44,17,144,1,1,[223]
47,45,17,325,223,0,-1
47,46,17,223,223,0,-1
47,47,17,223,376,0,-1
47,48,17,376,246,0,-1
47,49,17,223,200,0,-1
47,50,18,2,376,1,[364]
47,51,19,364,1,1,[484]
47,52,19,223,266,0,-1
47,53,19,484,484,0,-1
47,54,19,484,364,0,-1
47,55,19,223,484,0,-1
47,56,20,266,2,1,[506]
47,57,20,1,325,0,-1
47,58,21,364,0,1,[8]
47,59,21,8,144,0,-1
47,60,21,8,506,0,-1
47,61,21,8,156,0,-1
47,62,21,1,8,0,-1
47,63,21,8,525,0,-1
47,64,21,314,266,0,-1
47,65,21,325,525,0,-1
47,66,21,506,325,0,-1
47,67,21,506,364,0,-1
47,68,21,0,376,0,-1
47,69,21,266,8,0,-1
47,70,21,8,200,0,-1
47,71,21,200,200,0,-1
47,72,21,156,200,0,-1
47,73,21,156,484,0,-1
47,74,21,314,144,0,-1
47,75,21,8,2,0,-1
47,76,21,506,458,0,-1
47,77,21,8,484,0,-1
47,78,21,1,453,0,-1
47,79,21,484,266,0,-1
47,80,21,364,8,0,-1
47,81,21,147,8,0,-1
47,82,21,2,484,0,-1
47,83,21,3,364,0,-1
47,84,21,453,376,0,-1
47,85,21,525,484,0,-1
47,86,21,0,156,1,[453]
47,87,21,223,246,0,-1
47,88,21,506,246,0,-1
47,89,21,3,506,0,-1
47,90,21,156,266,0,-1
47,91,21,484,506,0,-1
47,92,21,144,200,0,-1
47,93,21,314,506,0,-1
47,94,21,144,364,0,-1
47,95,21,3,8,0,-1
47,96,21,314,246,0,-1
47,97,21,200,453,0,-1
47,98,21,2,223,0,-1
47,99,21,525,506,0,-1
47,100,21,8,325,0,-1
47,101,21,506,2,0,-1
47,102,21,484,200,0,-1
47,103,21,8,0,0,-1
47,104,21,144,325,0,-1
47,105,21,325,156,0,-1
47,106,21,200,325,0,-1
47,107,21,484,314,0,-1
47,108,22,364,314,1,[469]
47,109,22,2,325,0,-1
47,110,22,469,525,0,-1
47,111,22,469,8,0,-1
47,112,23,469,156,1,[273]
47,113,24,2,273,1,[244]
47,114,24,273,244,0,-1
47,115,24,8,244,0,-1
47,116,24,156,273,0,-1
47,117,25,156,244,1,[531]
47,118,25,156,376,0,-1
47,119,25,469,244,0,-1
47,120,26,244,376,1,[109]
47,121,26,156,109,0,-1
47,122,26,244,109,0,-1
47,123,26,506,244,0,-1
47,124,26,246,244,0,-1
47,125,26,109,531,0,-1
47,126,26,147,109,0,-1
47,127,26,244,531,0,-1
47,128,26,109,469,0,-1
47,129,26,244,200,0,-1
47,130,26,144,109,0,-1
47,131,26,364,156,0,-1
47,132,27,244,1,1,[171]
47,133,27,171,109,0,-1
47,134,27,156,531,0,-1
47,135,27,171,244,0,-1
47,136,27,156,144,0,-1
47,137,27,171,200,0,-1
47,138,27,171,1,0,-1
47,139,27,531,273,0,-1
47,140,27,244,223,0,-1
47,141,27,109,273,0,-1
47,142,27,364,376,0,-1
47,143,27,109,2,0,-1
47,144,28,1,223,1,[160]
47,145,28,200,160,0,-1
47,146,28,160,244,0,-1
47,147,29,156,160,1,[25]
47,148,29,160,25,0,-1
47,149,29,525,531,0,-1
47,150,29,25,244,0,-1
47,151,29,156,25,0,-1
47,152,29,273,25,0,-1
47,153,29,8,160,0,-1
47,154,29,147,506,0,-1
47,155,29,171,156,0,-1
47,156,29,376,469,0,-1
47,157,29,160,2,0,-1
47,158,29,25,109,0,-1
47,159,29,273,171,0,-1
47,160,29,171,147,0,-1
47,161,29,25,171,0,-1
47,162,29,25,531,0,-1
47,163,29,469,484,0,-1
47,164,29,25,506,0,-1
47,165,30,147,2,1,[309]
47,166,31,309,376,1,[382]
47,167,32,382,309,1,[516]
47,168,32,516,200,0,-1
47,169,32,531,171,0,-1
47,170,32,516,309,0,-1
47,171,32,109,309,0,-1
47,172,32,309,484,0,-1
47,173,32,309,364,0,-1
47,174,32,244,147,0,-1
47,175,32,3,376,0,-1
47,176,32,2,25,0,-1
47,177,32,171,516,0,-1
47,178,32,25,25,0,-1
47,179,32,516,25,0,-1
47,180,32,516,382,0,-1
47,181,32,309,244,0,-1
47,182,33,0,273,1,[363]
47,183,33,171,160,0,-1
47,184,33,25,363,0,-1
47,185,33,171,469,0,-1
47,186,33,244,363,0,-1
47,187,33,363,309,0,-1
47,188,33,309,273,0,-1
47,189,33,363,364,0,-1
47,190,33,147,273,0,-1
47,191,34,0,0,1,[409]
47,192,35,409,0,1,[326]
47,193,36,147,409,1,[494]
47,194,36,326,325,0,-1
47,195,36,531,516,0,-1
47,196,36,326,409,0,-1
47,197,36,376,382,0,-1
47,198,36,494,409,0,-1
47,199,36,409,223,0,-1
47,200,36,363,326,0,-1
47,201,36,494,506,0,-1
47,202,36,453,409,0,-1
47,203,36,494,1,0,-1
47,204,36,309,494,0,-1
47,205,36,494,0,0,-1
47,206,36,382,200,0,-1
47,207,36,0,326,0,-1
47,208,36,494,8,0,-1
47,209,36,273,246,0,-1
47,210,36,8,25,0,-1
47,211,36,273,363,0,-1
47,212,36,363,469,0,-1
47,213,36,363,484,0,-1
47,214,36,469,409,0,-1
47,215,36,363,363,0,-1
47,216,36,1,1,0,-1
47,217,37,2,2,1,[369]
47,218,37,3,3,1,[369]
47,219,37,8,8,0,-1
47,220,37,109,109,0,-1
47,221,37,144,144,0,-1
47,222,37,156,156,0,-1
47,223,37,160,160,0,-1
47,224,37,171,171,0,-1
47,225,38,244,244,1,[282]
47,226,38,246,246,0,-1
47,227,38,266,266,0,-1
47,228,38,273,273,0,-1
47,229,38,282,282,0,-1
47,230,39,309,309,1,[311]
47,231,39,311,311,0,-1
47,232,39,314,314,0,-1
47,233,39,325,325,0,-1
47,234,39,326,326,0,-1
47,235,40,364,364,1,[198]
47,236,40,198,198,0,-1
47,237,40,369,369,0,-1
47,238,41,376,376,1,[179]
47,239,41,179,179,0,-1
47,240,41,409,409,1,[326]
47,241,41,453,453,0,-1
47,242,41,382,382,0,-1
48,0,5,3,1,1,[156]
48,1,6,2,156,1,[147]
48,2,6,3,147,0,-1
48,3,7,2,1,1,[266]
48,4,8,266,0,1,[325]
48,5,9,3,0,1,[376]
48,6,9,156,1,0,-1
48,7,10,2,266,1,[506]
48,8,10,376,156,0,-1
48,9,11,156,506,1,[22]
48,10,11,22,325,0,-1
48,11,11,2,325,0,-1
48,12,11,1,376,0,-1
48,13,11,0,506,0,-1
48,14,12,3,2,1,[144]
48,15,12,22,144,0,-1
48,16,12,0,22,0,-1
48,17,12,144,156,0,-1
48,18,13,3,266,1,[458]
48,19,13,458,266,0,-1
48,20,13,325,458,0,-1
48,21,13,325,0,0,-1
48,22,13,506,458,0,-1
48,23,13,22,1,0,-1
48,24,13,3,22,0,-1
48,25,13,156,22,0,-1
48,26,13,266,156,0,-1
48,27,13,506,144,0,-1
48,28,13,376,506,0,-1
48,29,13,2,506,0,-1
48,30,14,0,156,1,[453]
48,31,14,0,453,0,-1
48,32,14,1,0,1,[453]
48,33,14,147,506,0,-1
48,34,14,506,1,0,-1
48,35,14,453,156,0,-1
48,36,15,453,3,1,[104]
48,37,15,0,104,1,[376]
48,38,15,1,104,0,-1
48,39,15,3,506,0,-1
48,40,15,104,506,0,-1
48,41,15,506,453,0,-1
48,42,15,144,104,0,-1
48,43,15,325,1,0,-1
48,44,15,1,453,0,-1
48,45,16,2,0,1,[314]
48,46,17,1,314,1,[62]
48,47,17,266,62,0,-1
48,48,17,104,453,0,-1
48,49,17,314,62,0,-1
48,50,17,62,1,0,-1
48,51,17,62,22,0,-1
48,52,17,62,156,0,-1
48,53,17,62,2,0,-1
48,54,17,458,2,0,-1
48,55,17,62,458,0,-1
48,56,17,144,0,0,-1
48,57,17,314,506,0,-1
49,0,5,0,2,1,[314]
49,1,6,314,1,1,[62]
49,2,6,0,62,0,-1
49,3,7,1,0,1,[453]
49,4,7,314,453,0,-1
49,5,8,2,3,1,[144]
49,6,8,0,144,0,-1
49,7,8,1,62,0,-1
49,8,9,0,0,1,[409]
49,9,10,2,2,1,[369]
49,10,10,409,369,0,-1
49,11,10,369,369,0,-1
49,12,11,409,409,1,[326]
49,13,11,314,326,0,-1
49,14,12,1,2,1,[266]
49,15,12,409,266,0,-1
49,16,13,266,0,1,[325]
49,17,13,369,1,0,-1
49,18,13,1,1,0,-1
49,19,14,453,3,1,[104]
49,20,15,0,104,1,[376]
49,21,15,144,376,0,-1
49,22,15,144,144,0,-1
49,23,15,144,2,0,-1
49,24,16,62,62,1,[509]
49,25,17,509,509,1,[243]
49,26,18,243,243,1,[505]
49,27,19,505,505,1,[101]
49,28,19,101,101,0,-1
49,29,20,376,376,1,[179]
49,30,20,179,179,0,-1
49,31,20,104,104,0,-1
49,32,21,144,1,1,[223]
49,33,21,223,223,0,-1
49,34,22,223,1,1,[160]
49,35,22,160,160,0,-1
49,36,22,160,1,0,-1
49,37,22,101,160,0,-1
49,38,22,160,2,0,-1
49,39,22,160,0,0,-1
49,40,22,325,325,0,-1
49,41,22,266,223,0,-1
49,42,22,160,314,0,-1
49,43,22,160,326,0,-1
49,44,23,3,104,1,[424]
49,45,23,424,424,0,-1
49,46,24,369,424,1,[24]
49,47,24,24,24,0,-1
49,48,24,160,24,0,-1
49,49,24,509,243,0,-1
49,50,24,326,24,0,-1
49,51,24,326,326,0,-1
49,52,24,62,24,0,-1
49,53,24,223,144,0,-1
49,54,24,325,24,0,-1
49,55,24,266,314,0,-1
49,56,24,3,24,0,-1
49,57,24,3,3,1,[369]
49,58,24,62,104,0,-1
49,59,24,314,314,0,-1
49,60,24,325,266,0,-1
49,61,24,509,266,0,-1
49,62,24,223,243,0,-1
49,63,24,160,243,0,-1
49,64,24,104,424,0,-1
49,65,24,369,24,0,-1
49,66,24,0,369,0,-1
49,67,24,326,2,0,-1
49,68,25,266,2,1,[506]
49,69,25,506,3,0,-1
49,70,25,506,506,0,-1
49,71,25,325,506,0,-1
49,72,25,223,506,0,-1
49,73,25,506,179,0,-1
49,74,25,506,160,0,-1
49,75,25,223,509,0,-1
49,76,25,24,1,0,-1
49,77,26,506,409,1,[255]
49,78,27,255,255,1,[19]
49,79,27,19,19,0,-1
49,80,27,1,255,0,-1
49,81,27,24,19,0,-1
49,82,27,255,505,0,-1
49,83,27,505,223,0,-1
49,84,27,255,509,0,-1
49,85,27,509,1,0,-1
49,86,27,19,160,0,-1
49,87,27,506,326,1,[255]
49,88,27,255,369,0,-1
49,89,27,255,266,0,-1
49,90,27,19,326,0,-1
49,91,27,506,19,0,-1
49,92,27,179,255,0,-1
49,93,27,0,223,0,-1
50,0,5,1,0,1,[453]
50,1,6,453,2,1,[200]
50,2,6,1,200,0,-1
50,3,6,3,200,0,-1
50,4,7,2,1,1,[266]
50,5,8,266,0,1,[325]
50,6,9,0,0,1,[409]
50,7,9,1,325,0,-1
50,8,9,266,409,0,-1
50,9,9,0,200,0,-1
50,10,9,266,325,0,-1
50,11,10,3,2,1,[144]
50,12,10,3,144,0,-1
50,13,10,144,325,0,-1
50,14,10,200,409,0,-1
50,15,10,144,144,0,-1
50,16,10,144,0,0,-1
50,17,11,3,1,1,[156]
50,18,12,3,156,1,[525]
50,19,12,453,525,0,-1
50,20,12,144,156,0,-1
50,21,13,156,525,1,[246]
50,22,13,156,246,0,-1
50,23,13,409,453,0,-1
50,24,13,325,525,0,-1
50,25,13,156,200,0,-1
50,26,13,246,409,0,-1
50,27,13,325,409,0,-1
50,28,13,156,266,0,-1
51,0,5,0,2,1,[314]
51,1,6,3,1,1,[156]
51,2,7,156,3,1,[525]
51,3,7,3,525,0,-1
51,4,8,1,314,1,[62]
51,5,8,62,2,0,-1
51,6,8,314,156,0,-1
51,7,8,2,525,0,-1
51,8,8,525,0,0,-1
51,9,8,156,62,0,-1
51,10,8,0,62,0,-1
51,11,8,156,1,0,-1
51,12,9,3,0,1,[376]
51,13,9,376,156,0,-1
51,14,9,376,525,0,-1
51,15,9,376,314,0,-1
51,16,9,62,376,0,-1
51,17,9,0,376,0,-1
51,18,10,0,1,1,[453]
51,19,10,453,376,0,-1
51,20,11,3,453,1,[104]
51,21,12,104,156,1,[459]
51,22,12,525,459,0,-1
51,23,12,156,459,0,-1
51,24,12,525,453,0,-1
51,25,12,104,0,1,[376]
51,26,13,2,1,1,[266]
51,27,13,459,266,0,-1
51,28,13,525,266,0,-1
51,29,13,376,104,0,-1
51,30,14,3,3,1,[369]
51,31,15,266,369,1,[213]
51,32,15,1,213,0,-1
51,33,15,1,1,0,-1
51,34,15,2,2,1,[369]
51,35,16,0,0,1,[409]
51,36,16,213,409,0,-1
51,37,16,369,369,0,-1
51,38,17,409,409,1,[326]
51,39,17,326,266,0,-1
51,40,17,326,156,0,-1
51,41,17,104,326,0,-1
51,42,17,459,459,0,-1
51,43,17,453,453,0,-1
51,44,18,62,62,1,[509]
51,45,18,509,326,0,-1
51,46,19,509,509,1,[243]
51,47,19,156,243,0,-1
51,48,20,243,243,1,[505]
51,49,20,505,525,0,-1
51,50,21,505,505,1,[101]
51,51,21,101,2,0,-1
51,52,21,101,505,0,-1
51,53,21,213,101,0,-1
51,54,21,101,101,0,-1
52,0,5,0,2,1,[314]
52,1,5,1,1,0,-1
52,2,6,0,1,1,[453]
52,3,6,453,1,0,-1
52,4,6,453,0,0,-1
52,5,7,1,314,1,[62]
52,6,7,2,62,0,-1
52,7,7,3,314,0,-1
52,8,8,2,3,1,[144]
52,9,8,0,62,0,-1
52,10,9,3,1,1,[156]
52,11,10,2,156,1,[147]
52,12,10,147,144,0,-1
52,13,11,3,156,1,[525]
52,14,11,144,453,0,-1
52,15,11,1,156,0,-1
52,16,11,0,147,0,-1
52,17,12,525,156,1,[246]
52,18,12,3,525,0,-1
52,19,12,2,246,0,-1
52,20,13,2,147,1,[309]
52,21,13,156,309,0,-1
52,22,14,1,2,1,[266]
52,23,15,0,266,1,[325]
52,24,15,325,2,0,-1
52,25,15,156,62,0,-1
52,26,15,314,2,0,-1
52,27,15,246,1,0,-1
52,28,16,1,144,1,[223]
52,29,16,147,325,0,-1
52,30,16,525,0,0,-1
52,31,17,1,309,1,[506]
52,32,17,147,453,0,-1
52,33,17,506,62,0,-1
52,34,17,506,2,0,-1
52,35,17,0,156,1,[453]
52,36,17,144,506,0,-1
52,37,17,246,156,0,-1
52,38,18,309,0,1,[382]
52,39,18,382,2,0,-1
52,40,18,382,1,0,-1
52,41,18,0,382,0,-1
52,42,18,1,525,0,-1
52,43,18,156,147,0,-1
52,44,18,246,147,0,-1
52,45,18,3,506,0,-1
52,46,18,325,382,0,-1
52,47,18,525,506,0,-1
52,48,18,246,453,0,-1
52,49,18,0,506,0,-1
52,50,18,147,525,0,-1
52,51,18,453,453,0,-1
52,52,18,525,453,0,-1
52,53,18,525,2,0,-1
52,54,18,223,223,0,-1
52,55,18,2,144,0,-1
52,56,18,2,309,0,-1
52,57,19,62,62,1,[509]
52,58,19,1,509,0,-1
52,59,20,509,382,1,[123]
52,60,20,156,123,0,-1
52,61,20,156,156,0,-1
52,62,20,156,509,0,-1
52,63,20,3,123,0,-1
52,64,20,1,147,0,-1
52,65,20,509,506,0,-1
52,66,20,506,506,0,-1
52,67,20,506,382,0,-1
52,68,21,382,123,1,[264]
52,69,21,264,156,0,-1
52,70,21,264,1,0,-1
52,71,21,264,266,0,-1
52,72,21,264,309,0,-1
52,73,21,123,264,0,-1
53,0,5,1,0,1,[453]
53,1,6,2,3,1,[144]
53,2,6,144,453,0,-1
53,3,6,1,453,0,-1
53,4,6,0,453,0,-1
53,5,6,0,144,0,-1
53,6,7,2,0,1,[314]
53,7,7,314,144,0,-1
53,8,8,1,314,1,[62]
53,9,8,1,62,0,-1
53,10,8,62,453,0,-1
53,11,8,3,62,0,-1
53,12,8,2,314,0,-1
53,13,8,1,1,0,-1
53,14,8,314,3,0,-1
53,15,8,453,453,0,-1
53,16,8,453,314,0,-1
53,17,8,0,62,0,-1
53,18,9,144,1,1,[223]
53,19,9,223,223,0,-1
53,20,9,144,223,0,-1
53,21,9,2,223,0,-1
53,22,10,1,223,1,[160]
53,23,10,160,62,0,-1
54,0,5,0,0,1,[409]
54,1,6,0,1,1,[453]
54,2,7,1,409,1,[396]
54,3,7,1,453,0,-1
54,4,7,0,396,0,-1
54,5,8,1,3,1,[156]
54,6,9,3,156,1,[525]
54,7,10,156,525,1,[246]
54,8,10,2,246,0,-1
54,9,10,0,246,0,-1
54,10,10,525,246,0,-1
54,11,11,2,0,1,[314]
54,12,11,3,314,0,-1
54,13,11,1,156,0,-1
54,14,11,156,0,1,[453]
54,15,11,246,396,0,-1
54,16,11,525,453,0,-1
54,17,11,1,1,0,-1
54,18,11,156,246,0,-1
54,19,12,2,1,1,[266]
54,20,13,266,0,1,[325]
54,21,13,325,266,0,-1
54,22,13,266,1,0,-1
54,23,13,325,0,0,-1
54,24,14,3,2,1,[144]
54,25,14,144,246,0,-1
54,26,14,144,0,0,-1
54,27,15,144,1,1,[223]
54,28,15,223,266,0,-1
54,29,15,144,223,0,-1
54,30,16,2,266,1,[506]
54,31,16,506,223,0,-1
54,32,16,506,2,0,-1
54,33,16,144,314,0,-1
54,34,16,525,3,0,-1
54,35,16,223,156,0,-1
54,36,17,1,223,1,[160]
54,37,17,223,160,0,-1
54,38,18,156,160,1,[25]
54,39,18,25,0,0,-1
54,40,18,25,156,0,-1
54,41,18,314,160,0,-1
54,42,18,25,396,0,-1
54,43,18,506,3,0,-1
54,44,18,223,325,0,-1
54,45,18,1,396,0,-1
54,46,19,409,525,1,[517]
54,47,19,517,0,0,-1
54,48,19,517,525,0,-1
54,49,20,2,517,1,[147]
54,50,20,147,517,0,-1
54,51,20,396,325,0,-1
54,52,20,147,160,0,-1
54,53,20,325,2,0,-1
54,54,20,25,517,0,-1
54,55,20,156,147,0,-1
54,56,20,144,525,0,-1
54,57,20,25,25,0,-1
54,58,21,453,3,1,[104]
54,59,22,104,0,1,[376]
54,60,23,376,376,1,[179]
54,61,23,179,104,0,-1
54,62,24,2,453,1,[200]
54,63,24,200,160,0,-1
54,64,24,104,506,0,-1
54,65,24,25,506,0,-1
54,66,24,396,147,0,-1
54,67,24,179,200,0,-1
54,68,24,517,506,0,-1
54,69,24,25,104,0,-1
54,70,24,25,144,0,-1
54,71,24,200,223,0,-1
54,72,24,144,453,0,-1
54,73,24,25,147,0,-1
54,74,24,104,325,0,-1
54,75,25,3,517,1,[442]
54,76,25,442,104,0,-1
54,77,25,3,246,0,-1
54,78,25,3,147,0,-1
54,79,25,396,200,0,-1
54,80,25,2,442,0,-1
54,81,25,144,442,0,-1
54,82,25,2,396,0,-1
