id,trial,inventory,first,second,success,results,emp_value,group,age
C-61,24,11,266,314,0,-1,0.0,Children,6.0
C-61,25,11,2,314,0,-1,0.0,Children,6.0
C-61,26,12,0,3,1,[376],9.0,Children,6.0
C-61,27,12,144,376,0,-1,0.0,Children,6.0
C-61,28,12,453,376,0,-1,0.0,Children,6.0
C-61,29,13,2,376,1,[364],19.0,Children,6.0
C-61,30,14,364,314,1,[469],5.0,Children,6.0
C-61,31,14,469,376,0,-1,0.0,Children,6.0
C-61,32,14,469,1,0,-1,0.0,Children,6.0
C-61,33,14,469,200,0,-1,0.0,Children,6.0
C-61,34,14,469,3,0,-1,0.0,Children,6.0
C-61,35,14,469,364,0,-1,0.0,Children,6.0
C-61,36,14,364,266,0,-1,0.0,Children,6.0
C-61,37,14,469,144,0,-1,0.0,Children,6.0
C-61,38,14,2,469,0,-1,0.0,Children,6.0
C-61,39,15,1,314,1,[62],2.0,Children,6.0
C-61,40,15,62,325,0,-1,0.0,Children,6.0
C-61,41,15,62,200,0,-1,0.0,Children,6.0
C-61,42,15,62,469,0,-1,0.0,Children,6.0
C-61,43,15,62,266,0,-1,0.0,Children,6.0
C-61,44,15,506,62,0,-1,0.0,Children,6.0
C-61,45,15,376,506,0,-1,0.0,Children,6.0
C-61,46,15,364,62,0,-1,0.0,Children,6.0
C-61,47,16,364,2,1,[214],8.0,Children,6.0
C-61,48,16,214,314,1,[469],5.0,Children,6.0
C-61,49,16,214,325,0,-1,0.0,Children,6.0
C-61,50,16,214,200,0,-1,0.0,Children,6.0
C-61,51,16,214,376,0,-1,0.0,Children,6.0
C-61,52,16,214,506,0,-1,0.0,Children,6.0
C-61,53,16,214,144,0,-1,0.0,Children,6.0
C-61,54,16,1,214,0,-1,0.0,Children,6.0
C-61,55,16,1,62,0,-1,0.0,Children,6.0
C-61,56,16,1,376,0,-1,0.0,Children,6.0
C-66,0,5,0,2,1,[314],4.0,Children,7.0
C-66,1,6,1,314,1,[62],2.0,Children,7.0
C-66,2,6,62,1,0,-1,0.0,Children,7.0
C-66,3,7,0,3,1,[376],9.0,Children,7.0
C-66,4,8,2,376,1,[364],19.0,Children,7.0
C-66,5,9,364,0,1,[8],1.0,Children,7.0
C-66,6,9,8,3,0,-1,0.0,Children,7.0
C-66,7,9,8,2,0,-1,0.0,Children,7.0
C-66,8,9,2,314,0,-1,0.0,Children,7.0
C-66,9,9,376,8,0,-1,0.0,Children,7.0
C-66,10,9,376,314,0,-1,0.0,Children,7.0
C-66,11,9,364,3,0,-1,0.0,Children,7.0
C-66,12,10,1,3,1,[156],14.0,Children,7.0
C-66,13,10,156,376,0,-1,0.0,Children,7.0
C-66,14,11,156,0,1,[453],4.0,Children,7.0
C-66,15,12,453,3,1,[104],7.0,Children,7.0
C-66,16,12,104,376,0,-1,0.0,Children,7.0
C-66,17,12,104,8,0,-1,0.0,Children,7.0
C-66,18,12,1,104,0,-1,0.0,Children,7.0
C-67,0,5,2,0,1,[314],4.0,Children,11.0
C-67,1,6,3,2,1,[144],2.0,Children,11.0
C-67,2,7,1,2,1,[266],6.0,Children,11.0
C-67,3,8,3,266,1,[458],13.0,Children,11.0
C-67,4,9,3,458,1,[397],12.0,Children,11.0
C-67,5,9,266,397,0,-1,0.0,Children,11.0
C-67,6,9,266,144,0,-1,0.0,Children,11.0
C-67,7,9,458,0,0,-1,0.0,Children,11.0
C-67,8,10,266,0,1,[325],0.0,Children,11.0
C-67,9,10,397,325,0,-1,0.0,Children,11.0
C-67,10,11,144,1,1,[223],4.0,Children,11.0
C-67,11,12,223,1,1,[160],5.0,Children,11.0
C-67,12,12,3,160,0,-1,0.0,Children,11.0
C-67,13,12,160,458,0,-1,0.0,Children,11.0
C-67,14,12,160,325,0,-1,0.0,Children,11.0
C-67,15,12,314,325,0,-1,0.0,Children,11.0
C-67,16,12,3,397,0,-1,0.0,Children,11.0
C-67,17,12,3,314,0,-1,0.0,Children,11.0
C-67,18,12,1,325,0,-1,0.0,Children,11.0
C-67,19,13,0,1,1,[453],4.0,Children,11.0
C-67,20,14,453,2,1,[200],0.0,Children,11.0
C-67,21,14,200,223,0,-1,0.0,Children,11.0
C-67,22,14,200,453,0,-1,0.0,Children,11.0
C-67,23,14,144,200,0,-1,0.0,Children,11.0
C-67,24,15,458,1,1,[294],24.0,Children,11.0
C-67,25,16,294,160,1,[219],0.0,Children,11.0
C-67,26,16,219,160,0,-1,0.0,Children,11.0
C-67,27,16,219,458,0,-1,0.0,Children,11.0
C-67,28,16,2,458,0,-1,0.0,Children,11.0
C-67,29,16,219,2,0,-1,0.0,Children,11.0
C-67,30,16,144,294,0,-1,0.0,Children,11.0
C-67,31,16,200,294,0,-1,0.0,Children,11.0
C-67,32,17,223,294,1,[65],2.0,Children,11.0
C-67,33,18,294,65,1,[222],5.0,Children,11.0
C-67,34,18,266,222,0,-1,0.0,Children,11.0
C-67,35,18,294,222,0,-1,0.0,Children,11.0
C-67,36,18,160,144,0,-1,0.0,Children,11.0
C-67,37,18,2,65,0,-1,0.0,Children,11.0
C-67,38,18,65,1,0,-1,0.0,Children,11.0
C-67,39,19,294,453,1,[57],1.0,Children,11.0
C-67,40,19,57,1,0,-1,0.0,Children,11.0
C-67,41,19,223,222,0,-1,0.0,Children,11.0
C-67,42,20,0,3,1,[376],9.0,Children,11.0
C-67,43,21,376,2,1,[364],19.0,Children,11.0
C-67,44,22,364,2,1,[214],8.0,Children,11.0
C-67,45,22,214,2,0,-1,0.0,Children,11.0
C-67,46,22,214,458,0,-1,0.0,Children,11.0
C-67,47,22,200,200,0,-1,0.0,Children,11.0
C-67,48,22,57,325,0,-1,0.0,Children,11.0
C-67,49,22,458,453,0,-1,0.0,Children,11.0
C-67,50,22,214,219,0,-1,0.0,Children,11.0
C-67,51,22,65,266,0,-1,0.0,Children,11.0
C-67,52,22,0,453,0,-1,0.0,Children,11.0
C-67,53,22,223,0,0,-1,0.0,Children,11.0
C-67,54,23,314,214,1,[469],5.0,Children,11.0
C-67,55,23,376,469,0,-1,0.0,Children,11.0
C-67,56,23,314,469,0,-1,0.0,Children,11.0
C-67,57,23,469,2,0,-1,0.0,Children,11.0
C-67,58,23,397,65,0,-1,0.0,Children,11.0
C-67,59,23,200,314,0,-1,0.0,Children,11.0
C-67,60,23,376,364,0,-1,0.0,Children,11.0
C-67,61,23,65,222,0,-1,0.0,Children,11.0
C-67,62,23,1,469,0,-1,0.0,Children,11.0
C-67,63,23,0,294,0,-1,0.0,Children,11.0
C-67,64,23,376,397,0,-1,0.0,Children,11.0
C-67,65,24,3,453,1,[104],7.0,Children,11.0
C-67,66,24,376,104,0,-1,0.0,Children,11.0
C-67,67,24,0,104,1,[376],9.0,Children,11.0
C-67,68,24,2,314,0,-1,0.0,Children,11.0
C-67,69,24,376,65,0,-1,0.0,Children,11.0
C-67,70,24,104,223,0,-1,0.0,Children,11.0
C-67,71,24,104,1,0,-1,0.0,Children,11.0
C-67,72,24,219,294,0,-1,0.0,Children,11.0
C-67,73,24,219,57,0,-1,0.0,Children,11.0
C-67,74,24,325,0,0,-1,0.0,Children,11.0
C-67,75,24,160,214,0,-1,0.0,Children,11.0
C-67,76,24,2,294,0,-1,0.0,Children,11.0
C-67,77,25,364,1,1,[484],0.0,Children,11.0
C-67,78,25,1,484,0,-1,0.0,Children,11.0
C-67,79,25,65,484,0,-1,0.0,Children,11.0
C-67,80,25,104,484,0,-1,0.0,Children,11.0
C-67,81,25,469,294,0,-1,0.0,Children,11.0
C-67,82,25,144,376,0,-1,0.0,Children,11.0
C-67,83,25,144,104,0,-1,0.0,Children,11.0
C-67,84,25,294,314,0,-1,0.0,Children,11.0
C-67,85,26,458,294,1,[52],11.0,Children,11.0
C-67,86,27,214,52,1,[408],3.0,Children,11.0
C-67,87,27,484,408,0,-1,0.0,Children,11.0
C-67,88,28,214,408,1,[231],7.0,Children,11.0
C-67,89,28,376,231,0,-1,0.0,Children,11.0
C-67,90,28,0,231,0,-1,0.0,Children,11.0
C-67,91,28,408,52,0,-1,0.0,Children,11.0
C-67,92,29,294,231,1,[318],0.0,Children,11.0
C-67,93,29,231,318,0,-1,0.0,Children,11.0
C-67,94,29,52,223,0,-1,0.0,Children,11.0
C-67,95,30,397,364,1,[71],1.0,Children,11.0
C-67,96,30,376,71,0,-1,0.0,Children,11.0
C-67,97,30,408,57,0,-1,0.0,Children,11.0
C-67,98,30,484,52,0,-1,0.0,Children,11.0
C-67,99,30,52,231,0,-1,0.0,Children,11.0
C-67,100,30,294,318,0,-1,0.0,Children,11.0
C-67,101,30,453,484,0,-1,0.0,Children,11.0
C-67,102,31,1,3,1,[156],14.0,Children,11.0
C-67,103,31,57,156,0,-1,0.0,Children,11.0
C-67,104,31,1,156,0,-1,0.0,Children,11.0
C-67,105,32,156,160,1,[25],0.0,Children,11.0
C-67,106,32,156,222,0,-1,0.0,Children,11.0
C-67,107,32,156,144,0,-1,0.0,Children,11.0
C-67,108,33,156,294,1,[154],15.0,Children,11.0
C-67,109,33,154,25,0,-1,0.0,Children,11.0
C-67,110,33,52,156,0,-1,0.0,Children,11.0
C-67,111,33,154,0,0,-1,0.0,Children,11.0
C-67,112,34,104,156,1,[459],3.0,Children,11.0
C-68,0,5,0,2,1,[314],4.0,Children,11.0
C-68,1,6,1,3,1,[156],14.0,Children,11.0
C-68,2,6,314,156,0,-1,0.0,Children,11.0
C-68,3,7,156,0,1,[453],4.0,Children,11.0
C-68,4,8,2,453,1,[200],0.0,Children,11.0
C-68,5,9,2,1,1,[266],6.0,Children,11.0
C-68,6,9,314,266,0,-1,0.0,Children,11.0
C-68,7,9,156,266,0,-1,0.0,Children,11.0
C-68,8,9,1,453,0,-1,0.0,Children,11.0
C-68,9,10,3,0,1,[376],9.0,Children,11.0
C-68,10,10,376,266,0,-1,0.0,Children,11.0
C-68,11,11,0,266,1,[325],0.0,Children,11.0
C-68,12,11,325,2,0,-1,0.0,Children,11.0
C-68,13,11,156,200,0,-1,0.0,Children,11.0
C-68,14,11,376,314,0,-1,0.0,Children,11.0
C-68,15,11,0,325,0,-1,0.0,Children,11.0
C-68,16,11,1,325,0,-1,0.0,Children,11.0
C-68,17,11,2,314,0,-1,0.0,Children,11.0
C-68,18,11,325,156,0,-1,0.0,Children,11.0
C-68,19,11,0,453,0,-1,0.0,Children,11.0
C-68,20,11,266,453,0,-1,0.0,Children,11.0
C-68,21,11,325,453,0,-1,0.0,Children,11.0
C-68,22,11,453,314,0,-1,0.0,Children,11.0
C-68,23,11,314,3,0,-1,0.0,Children,11.0
C-68,24,11,0,1,1,[453],4.0,Children,11.0
C-68,25,12,2,156,1,[147],2.0,Children,11.0
C-68,26,12,147,266,0,-1,0.0,Children,11.0
C-68,27,12,147,200,0,-1,0.0,Children,11.0
C-68,28,12,0,147,0,-1,0.0,Children,11.0
C-68,29,12,1,147,0,-1,0.0,Children,11.0
C-68,30,12,147,3,0,-1,0.0,Children,11.0
C-68,31,12,325,147,0,-1,0.0,Children,11.0
C-68,32,12,453,147,0,-1,0.0,Children,11.0
C-68,33,13,2,266,1,[506],2.0,Children,11.0
C-68,34,13,147,506,0,-1,0.0,Children,11.0
C-68,35,13,2,200,0,-1,0.0,Children,11.0
C-68,36,14,156,506,1,[22],1.0,Children,11.0
C-68,37,14,200,22,0,-1,0.0,Children,11.0
C-68,38,14,506,1,0,-1,0.0,Children,11.0
C-68,39,14,376,506,0,-1,0.0,Children,11.0
C-68,40,14,506,325,0,-1,0.0,Children,11.0
C-68,41,15,2,3,1,[144],2.0,Children,11.0
C-68,42,15,144,506,0,-1,0.0,Children,11.0
C-68,43,15,147,144,0,-1,0.0,Children,11.0
C-68,44,16,144,1,1,[223],4.0,Children,11.0
C-68,45,16,156,223,0,-1,0.0,Children,11.0
C-68,46,16,325,223,0,-1,0.0,Children,11.0
C-68,47,16,223,506,0,-1,0.0,Children,11.0
C-68,48,16,223,147,0,-1,0.0,Children,11.0
C-68,49,16,223,22,0,-1,0.0,Children,11.0
C-68,50,16,22,144,0,-1,0.0,Children,11.0
C-68,51,16,266,144,0,-1,0.0,Children,11.0
C-68,52,16,325,266,0,-1,0.0,Children,11.0
C-68,53,16,144,376,0,-1,0.0,Children,11.0
C-68,54,16,223,376,0,-1,0.0,Children,11.0
C-68,55,16,314,223,0,-1,0.0,Children,11.0
C-68,56,16,144,314,0,-1,0.0,Children,11.0
C-68,57,16,3,506,0,-1,0.0,Children,11.0
C-68,58,16,506,453,0,-1,0.0,Children,11.0
C-68,59,16,1,200,0,-1,0.0,Children,11.0
C-68,60,16,1,156,0,-1,0.0,Children,11.0
C-68,61,16,156,147,0,-1,0.0,Children,11.0
C-68,62,17,3,156,1,[525],7.0,Children,11.0
C-68,63,17,376,525,0,-1,0.0,Children,11.0
C-68,64,17,525,1,0,-1,0.0,Children,11.0
C-68,65,17,525,147,0,-1,0.0,Children,11.0
C-68,66,17,22,525,0,-1,0.0,Children,11.0
C-68,67,17,144,525,0,-1,0.0,Children,11.0
C-68,68,17,0,525,0,-1,0.0,Children,11.0
C-68,69,17,2,525,0,-1,0.0,Children,11.0
C-68,70,17,200,525,0,-1,0.0,Children,11.0
C-68,71,17,223,525,0,-1,0.0,Children,11.0
C-68,72,17,223,266,0,-1,0.0,Children,11.0
C-68,73,17,453,525,0,-1,0.0,Children,11.0
C-68,74,17,506,525,0,-1,0.0,Children,11.0
C-68,75,17,314,525,0,-1,0.0,Children,11.0
C-68,76,17,266,525,0,-1,0.0,Children,11.0
C-68,77,18,156,525,1,[246],1.0,Children,11.0
C-68,78,18,246,144,0,-1,0.0,Children,11.0
C-68,79,18,246,22,0,-1,0.0,Children,11.0
C-68,80,18,266,246,0,-1,0.0,Children,11.0
C-68,81,18,314,246,0,-1,0.0,Children,11.0
C-68,82,18,246,147,0,-1,0.0,Children,11.0
C-68,83,18,156,246,0,-1,0.0,Children,11.0
C-68,84,18,0,246,0,-1,0.0,Children,11.0
C-68,85,18,1,246,0,-1,0.0,Children,11.0
C-68,86,18,246,2,0,-1,0.0,Children,11.0
C-68,87,18,3,246,0,-1,0.0,Children,11.0
C-68,88,18,246,325,0,-1,0.0,Children,11.0
C-68,89,18,376,246,0,-1,0.0,Children,11.0
C-68,90,18,453,246,0,-1,0.0,Children,11.0
C-68,91,18,525,246,0,-1,0.0,Children,11.0
C-68,92,18,246,506,0,-1,0.0,Children,11.0
C-68,93,18,22,156,0,-1,0.0,Children,11.0
C-68,94,18,144,156,0,-1,0.0,Children,11.0
C-68,95,18,200,506,0,-1,0.0,Children,11.0
C-68,96,18,314,506,0,-1,0.0,Children,11.0
C-68,97,18,0,506,0,-1,0.0,Children,11.0
C-68,98,18,1,22,0,-1,0.0,Children,11.0
C-68,99,18,2,22,0,-1,0.0,Children,11.0
C-68,100,18,223,2,0,-1,0.0,Children,11.0
C-68,101,18,22,0,0,-1,0.0,Children,11.0
C-68,102,18,144,0,0,-1,0.0,Children,11.0
C-68,103,18,200,3,0,-1,0.0,Children,11.0
C-68,104,18,200,246,0,-1,0.0,Children,11.0
C-68,105,18,144,223,0,-1,0.0,Children,11.0
C-68,106,19,376,2,1,[364],19.0,Children,11.0
C-68,107,20,364,1,1,[484],0.0,Children,11.0
C-68,108,20,484,1,0,-1,0.0,Children,11.0
C-68,109,20,156,484,0,-1,0.0,Children,11.0
C-68,110,20,156,364,0,-1,0.0,Children,11.0
C-69,0,5,2,1,1,[266],6.0,Children,7.0
C-69,1,6,0,3,1,[376],9.0,Children,7.0
C-69,2,7,0,1,1,[453],4.0,Children,7.0
C-69,3,8,2,0,1,[314],4.0,Children,7.0
C-69,4,9,3,3,1,[369],8.0,Children,7.0
C-69,5,9,314,314,0,-1,0.0,Children,7.0
C-69,6,10,1,3,1,[156],14.0,Children,7.0
C-69,7,10,156,266,0,-1,0.0,Children,7.0
C-69,8,10,453,376,0,-1,0.0,Children,7.0
C-69,9,10,0,453,0,-1,0.0,Children,7.0
C-69,10,10,1,266,0,-1,0.0,Children,7.0
C-69,11,10,266,314,0,-1,0.0,Children,7.0
C-69,12,10,1,369,0,-1,0.0,Children,7.0
C-69,13,10,369,376,0,-1,0.0,Children,7.0
C-70,0,5,0,1,1,[453],4.0,Children,10.0
C-70,1,6,2,1,1,[266],6.0,Children,10.0
C-70,2,7,0,3,1,[376],9.0,Children,10.0
C-70,3,8,2,3,1,[144],2.0,Children,10.0
C-70,4,8,376,453,0,-1,0.0,Children,10.0
C-70,5,9,266,0,1,[325],0.0,Children,10.0
C-70,6,9,144,0,0,-1,0.0,Children,10.0
C-70,7,9,144,376,0,-1,0.0,Children,10.0
C-70,8,10,453,2,1,[200],0.0,Children,10.0
C-70,9,10,3,325,0,-1,0.0,Children,10.0
C-70,10,10,200,2,0,-1,0.0,Children,10.0
C-70,11,10,325,0,0,-1,0.0,Children,10.0
C-70,12,10,1,376,0,-1,0.0,Children,10.0
C-70,13,10,3,376,0,-1,0.0,Children,10.0
C-70,14,10,200,453,0,-1,0.0,Children,10.0
C-70,15,10,266,144,0,-1,0.0,Children,10.0
C-70,16,10,3,144,0,-1,0.0,Children,10.0
C-70,17,10,376,266,0,-1,0.0,Children,10.0
C-70,18,10,453,144,0,-1,0.0,Children,10.0
C-70,19,11,2,0,1,[314],4.0,Children,10.0
C-70,20,11,453,314,0,-1,0.0,Children,10.0
C-70,21,12,314,1,1,[62],2.0,Children,10.0
C-70,22,12,0,62,0,-1,0.0,Children,10.0
C-70,23,12,1,62,0,-1,0.0,Children,10.0
C-70,24,12,62,453,0,-1,0.0,Children,10.0
C-70,25,12,325,314,0,-1,0.0,Children,10.0
C-70,26,12,62,200,0,-1,0.0,Children,10.0
C-70,27,13,3,1,1,[156],14.0,Children,10.0
C-70,28,13,0,156,1,[453],4.0,Children,10.0
C-70,29,13,62,156,0,-1,0.0,Children,10.0
C-70,30,13,156,156,0,-1,0.0,Children,10.0
C-70,31,14,2,156,1,[147],2.0,Children,10.0
C-70,32,14,1,147,0,-1,0.0,Children,10.0
C-70,33,14,147,200,0,-1,0.0,Children,10.0
C-70,34,14,147,156,0,-1,0.0,Children,10.0
C-70,35,14,156,325,0,-1,0.0,Children,10.0
C-70,36,14,147,376,0,-1,0.0,Children,10.0
C-70,37,14,3,200,0,-1,0.0,Children,10.0
C-70,38,14,156,266,0,-1,0.0,Children,10.0
C-70,39,14,62,376,0,-1,0.0,Children,10.0
C-70,40,14,147,314,0,-1,0.0,Children,10.0
C-70,41,14,453,1,0,-1,0.0,Children,10.0
C-70,42,14,144,147,0,-1,0.0,Children,10.0
C-70,43,14,314,2,0,-1,0.0,Children,10.0
C-70,44,14,147,0,0,-1,0.0,Children,10.0
C-70,45,15,3,3,1,[369],8.0,Children,10.0
C-70,46,16,0,0,1,[409],21.0,Children,10.0
C-70,47,16,1,1,0,-1,0.0,Children,10.0
C-70,48,16,2,2,1,[369],8.0,Children,10.0
C-70,49,17,62,62,1,[509],3.0,Children,10.0
C-70,50,18,509,509,1,[243],16.0,Children,10.0
C-70,51,19,243,243,1,[505],1.0,Children,10.0
C-70,52,20,505,505,1,[101],2.0,Children,10.0
C-70,53,20,101,101,0,-1,0.0,Children,10.0
C-70,54,20,147,147,0,-1,0.0,Children,10.0
C-70,55,20,144,144,0,-1,0.0,Children,10.0
C-70,56,20,266,266,0,-1,0.0,Children,10.0
C-70,57,20,314,314,0,-1,0.0,Children,10.0
C-70,58,21,409,409,1,[326],19.0,Children,10.0
C-70,59,21,369,369,0,-1,0.0,Children,10.0
C-70,60,21,326,326,0,-1,0.0,Children,10.0
C-70,61,22,376,376,1,[179],0.0,Children,10.0
C-70,62,22,179,179,0,-1,0.0,Children,10.0
C-70,63,22,200,200,0,-1,0.0,Children,10.0
C-70,64,22,325,325,0,-1,0.0,Children,10.0
C-70,65,22,147,101,0,-1,0.0,Children,10.0
C-70,66,22,243,266,0,-1,0.0,Children,10.0
C-70,67,22,0,509,0,-1,0.0,Children,10.0
C-71,0,5,1,2,1,[266],6.0,Children,5.0
C-71,1,6,3,2,1,[144],2.0,Children,5.0
C-71,2,7,1,0,1,[453],4.0,Children,5.0
C-71,3,8,3,0,1,[376],9.0,Children,5.0
C-71,4,9,1,144,1,[223],4.0,Children,5.0
C-71,5,9,453,453,0,-1,0.0,Children,5.0
C-71,6,9,266,376,0,-1,0.0,Children,5.0
C-71,7,9,144,266,0,-1,0.0,Children,5.0
C-71,8,10,0,2,1,[314],4.0,Children,5.0
C-72,0,5,2,3,1,[144],2.0,Children,6.0
C-72,1,6,0,1,1,[453],4.0,Children,6.0
C-72,2,6,144,453,0,-1,0.0,Children,6.0
C-72,3,6,3,144,0,-1,0.0,Children,6.0
C-72,4,6,1,1,0,-1,0.0,Children,6.0
C-72,5,7,3,0,1,[376],9.0,Children,6.0
C-72,6,7,453,376,0,-1,0.0,Children,6.0
C-72,7,8,2,376,1,[364],19.0,Children,6.0
C-72,8,8,376,364,0,-1,0.0,Children,6.0
C-72,9,9,2,0,1,[314],4.0,Children,6.0
C-72,10,10,364,314,1,[469],5.0,Children,6.0
C-72,11,10,364,469,0,-1,0.0,Children,6.0
C-72,12,10,314,314,0,-1,0.0,Children,6.0
C-72,13,11,1,3,1,[156],14.0,Children,6.0
C-72,14,12,156,3,1,[525],7.0,Children,6.0
C-72,15,12,0,156,1,[453],4.0,Children,6.0
C-72,16,12,453,156,0,-1,0.0,Children,6.0
C-72,17,13,525,156,1,[246],1.0,Children,6.0
C-72,18,13,246,525,0,-1,0.0,Children,6.0
C-73,0,5,2,0,1,[314],4.0,Children,10.0
C-73,1,6,1,2,1,[266],6.0,Children,10.0
C-73,2,6,266,1,0,-1,0.0,Children,10.0
C-73,3,7,0,1,1,[453],4.0,Children,10.0
C-73,4,8,3,3,1,[369],8.0,Children,10.0
C-73,5,9,453,3,1,[104],7.0,Children,10.0
C-73,6,10,0,104,1,[376],9.0,Children,10.0
C-73,7,10,376,266,0,-1,0.0,Children,10.0
C-73,8,11,369,3,1,[24],2.0,Children,10.0
C-73,9,11,24,104,0,-1,0.0,Children,10.0
C-73,10,11,369,376,0,-1,0.0,Children,10.0
C-73,11,11,369,453,0,-1,0.0,Children,10.0
C-73,12,11,0,376,0,-1,0.0,Children,10.0
C-73,13,11,2,24,0,-1,0.0,Children,10.0
C-73,14,11,314,2,0,-1,0.0,Children,10.0
C-73,15,11,314,266,0,-1,0.0,Children,10.0
C-73,16,11,3,24,0,-1,0.0,Children,10.0
C-73,17,11,314,369,0,-1,0.0,Children,10.0
C-73,18,11,104,1,0,-1,0.0,Children,10.0
C-73,19,12,104,3,1,[424],15.0,Children,10.0
C-73,20,12,376,424,0,-1,0.0,Children,10.0
C-73,21,12,24,424,0,-1,0.0,Children,10.0
C-73,22,12,424,369,1,[24],2.0,Children,10.0
C-73,23,12,0,314,0,-1,0.0,Children,10.0
C-73,24,13,3,1,1,[156],14.0,Children,10.0
C-73,25,13,266,156,0,-1,0.0,Children,10.0
C-73,26,13,156,453,0,-1,0.0,Children,10.0
C-73,27,13,314,156,0,-1,0.0,Children,10.0
C-73,28,13,24,156,0,-1,0.0,Children,10.0
C-73,29,13,424,156,0,-1,0.0,Children,10.0
C-73,30,13,156,0,1,[453],4.0,Children,10.0
C-73,31,13,1,156,0,-1,0.0,Children,10.0
C-73,32,14,156,2,1,[147],2.0,Children,10.0
C-73,33,14,24,147,0,-1,0.0,Children,10.0
C-73,34,14,0,147,0,-1,0.0,Children,10.0
C-73,35,14,147,1,0,-1,0.0,Children,10.0
C-73,36,14,147,376,0,-1,0.0,Children,10.0
C-73,37,14,369,147,0,-1,0.0,Children,10.0
C-73,38,14,266,147,0,-1,0.0,Children,10.0
C-73,39,14,156,147,0,-1,0.0,Children,10.0
C-73,40,15,2,147,1,[309],9.0,Children,10.0
C-73,41,15,3,309,0,-1,0.0,Children,10.0
C-73,42,15,314,309,0,-1,0.0,Children,10.0
C-73,43,16,376,309,1,[382],6.0,Children,10.0
C-73,44,16,382,376,0,-1,0.0,Children,10.0
C-73,45,16,382,2,0,-1,0.0,Children,10.0
C-73,46,16,382,314,0,-1,0.0,Children,10.0
C-73,47,16,2,2,1,[369],8.0,Children,10.0
C-73,48,16,24,24,0,-1,0.0,Children,10.0
C-73,49,17,0,0,1,[409],21.0,Children,10.0
C-73,50,17,1,1,0,-1,0.0,Children,10.0
C-73,51,18,409,409,1,[326],19.0,Children,10.0
C-73,52,18,326,326,0,-1,0.0,Children,10.0
C-73,53,18,326,382,0,-1,0.0,Children,10.0
C-73,54,18,409,382,0,-1,0.0,Children,10.0
C-73,55,18,376,326,0,-1,0.0,Children,10.0
C-73,56,18,156,156,0,-1,0.0,Children,10.0
C-73,57,18,369,369,0,-1,0.0,Children,10.0
C-73,58,18,147,147,0,-1,0.0,Children,10.0
C-73,59,18,424,424,0,-1,0.0,Children,10.0
C-73,60,18,453,453,0,-1,0.0,Children,10.0
C-73,61,18,314,326,0,-1,0.0,Children,10.0
C-73,62,18,409,2,0,-1,0.0,Children,10.0
C-73,63,18,0,453,0,-1,0.0,Children,10.0
C-73,64,18,104,104,0,-1,0.0,Children,10.0
C-73,65,18,104,453,0,-1,0.0,Children,10.0
C-73,66,18,369,156,0,-1,0.0,Children,10.0
C-73,67,19,424,409,1,[238],0.0,Children,10.0
C-73,68,19,238,156,0,-1,0.0,Children,10.0
C-73,69,19,238,1,0,-1,0.0,Children,10.0
C-73,70,19,238,238,0,-1,0.0,Children,10.0
C-73,71,19,238,326,0,-1,0.0,Children,10.0
C-73,72,19,309,409,0,-1,0.0,Children,10.0
C-73,73,19,238,266,0,-1,0.0,Children,10.0
C-73,74,19,238,147,0,-1,0.0,Children,10.0
C-73,75,19,2,238,0,-1,0.0,Children,10.0
C-73,76,20,382,309,1,[516],0.0,Children,10.0
C-73,77,20,516,382,0,-1,0.0,Children,10.0
C-73,78,20,376,516,0,-1,0.0,Children,10.0
C-73,79,20,0,516,0,-1,0.0,Children,10.0
C-73,80,20,238,516,0,-1,0.0,Children,10.0
C-73,81,20,369,238,0,-1,0.0,Children,10.0
C-73,82,20,516,424,0,-1,0.0,Children,10.0
C-73,83,20,238,24,0,-1,0.0,Children,10.0
C-73,84,20,453,147,0,-1,0.0,Children,10.0
C-73,85,21,309,309,1,[311],1.0,Children,10.0
C-73,86,21,311,376,0,-1,0.0,Children,10.0
C-73,87,21,309,311,0,-1,0.0,Children,10.0
C-73,88,21,0,311,0,-1,0.0,Children,10.0
C-73,89,21,516,516,0,-1,0.0,Children,10.0
C-73,90,21,311,516,0,-1,0.0,Children,10.0
C-73,91,21,2,311,0,-1,0.0,Children,10.0
C-73,92,21,326,311,0,-1,0.0,Children,10.0
C-73,93,21,516,3,0,-1,0.0,Children,10.0
C-73,94,22,266,309,1,[506],2.0,Children,10.0
C-73,95,22,506,266,0,-1,0.0,Children,10.0
C-73,96,22,506,506,0,-1,0.0,Children,10.0
C-73,97,22,453,506,0,-1,0.0,Children,10.0
C-73,98,22,3,506,0,-1,0.0,Children,10.0
C-74,0,5,0,2,1,[314],4.0,Children,12.0
C-74,1,6,1,0,1,[453],4.0,Children,12.0
C-74,2,6,314,453,0,-1,0.0,Children,12.0
C-74,3,6,453,1,0,-1,0.0,Children,12.0
C-74,4,7,453,3,1,[104],7.0,Children,12.0
C-74,5,8,0,104,1,[376],9.0,Children,12.0
C-74,6,8,376,104,0,-1,0.0,Children,12.0
C-74,7,8,1,376,0,-1,0.0,Children,12.0
C-74,8,9,376,2,1,[364],19.0,Children,12.0
C-74,9,9,453,364,0,-1,0.0,Children,12.0
C-74,10,10,0,364,1,[8],1.0,Children,12.0
C-74,11,11,1,364,1,[484],0.0,Children,12.0
C-74,12,11,0,8,0,-1,0.0,Children,12.0
C-74,13,12,453,2,1,[200],0.0,Children,12.0
